SID,year,NUMBER,BASIN,SUBBASIN,name,ISO_TIME,NATURE,lat,lon,kts,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCFID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOK_LAT,TOK_LON,TOK_GRADE,TOK_WIND,TOK_PRES,TOK_R50_DR,TOK_R50_L,TOK_R50_S,TOK_R30_DR,TOK_R30_L,TOK_R30_S,TOK_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEW_LAT,NEW_LON,NEW_GRADE,NEW_WIND,NEW_PRES,NEW_CI,NEW_DP,NEW_POCI,REU_LAT,REU_LON,REU_TYPE,REU_WIND,REU_PRES,REU_TNUM,REU_CI,REU_RMW,REU_R34_NE,REU_R34_SE,REU_R34_SW,REU_R34_NW,REU_R50_NE,REU_R50_SE,REU_R50_SW,REU_R50_NW,REU_R64_NE,REU_R64_SE,REU_R64_SW,REU_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_FL,BOM_PRS_FL,NAD_LAT,NAD_LON,NAD_CAT,NAD_WIND,NAD_PRES,WEL_LAT,WEL_LON,WEL_WIND,WEL_PRES,DS8_LAT,DS8_LON,DS8_STAGE,DS8_WIND,DS8_PRES,TD6_LAT,TD6_LON,TD6_STAGE,TD6_WIND,TD6_PRES,TD5_LAT,TD5_LON,TD5_WIND,TD5_PRES,TD5_ROCI,NEU_LAT,NEU_LON,NEU_CLASS,NEU_WIND,NEU_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUSTP,REU_GUST,REU_GUSTP,USA_SEAHGT,USA_SEA_NE,USA_SEA_SE,USA_SEA_SW,USA_SEA_NW,STORM_SPD,STORM_DR,year,month,day,hour,min
2014141N16091,2014,29,NI,BB,NOT_NAMED,21-05-2014 03:00,NR,15.5,90.5,25,1004,newdelhi,main,400,395,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,90.5,D,25,1004,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,2014,5,21,3,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,21-05-2014 06:00,NR,16,90.5,25,1004,newdelhi,main,395,375,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,90.5,D,25,1004,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,2014,5,21,6,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,21-05-2014 09:00,NR,16.34,90.73,,,,main,375,346,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34,90.73,D,25,1003,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,2014,5,21,9,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,21-05-2014 12:00,NR,16.5,91,25,1002,newdelhi,main,346,346,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,91,D,25,1002,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,47,2014,5,21,12,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,21-05-2014 15:00,NR,16.54,90.96,,,,main,346,346,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.54,90.96,D,25,1002,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2014,5,21,15,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,21-05-2014 18:00,NR,16.5,91,25,1002,newdelhi,main,346,293,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,91,D,25,1002,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,94,2014,5,21,18,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,21-05-2014 21:00,NR,16.5,91.53,,,,main,293,241,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,91.53,D,25,1001,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,90,2014,5,21,21,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,22-05-2014 00:00,NR,16.5,92,25,1000,newdelhi,main,241,241,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,92,D,25,1000,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,90,2014,5,22,0,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,22-05-2014 03:00,NR,16.5,92.01,25,1000,newdelhi,main,241,196,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,92,D,25,1000,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,2014,5,22,3,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,22-05-2014 06:00,NR,17,92.5,25,1000,newdelhi,main,199,199,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,92.5,D,25,1000,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,2014,5,22,6,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,22-05-2014 09:00,NR,17.34,92.37,,,,main,217,217,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34,92.37,D,25,1000,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,316,2014,5,22,9,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,22-05-2014 12:00,NR,17.5,92,25,1000,newdelhi,main,245,238,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,92,D,25,1000,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,307,2014,5,22,12,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,22-05-2014 15:00,NR,17.57,92.04,,,,main,238,230,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57,92.04,D,25,1000,-999.9,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2014,5,22,15,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,22-05-2014 18:00,NR,17.5,92,25,1000,newdelhi,main,245,245,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,92,D,25,1000,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,235,2014,5,22,18,0
2014141N16091,2014,29,NI,BB,NOT_NAMED,22-05-2014 21:00,NR,17.29,91.61,,,,main,292,292,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29,91.61,D,25,1000,-999.9,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,242,2014,5,22,21,0
2014159N12068,2014,32,NI,AS,NANAUK,08-06-2014 06:00,NR,12.4,68.3,,,,main,676,671,O_____________,jtwc_io,IO022014,12.4,68.3,,DB,20,1007,-3,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,324,2014,6,8,6,0
2014159N12068,2014,32,NI,AS,NANAUK,08-06-2014 09:00,NR,12.62,68.14,,,,main,686,681,P_____________,,IO022014,12.62,68.14,,DB,20,1007,-3,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,324,2014,6,8,9,0
2014159N12068,2014,32,NI,AS,NANAUK,08-06-2014 12:00,NR,12.8,68,,,,main,687,682,O_____________,jtwc_io,IO022014,12.8,68,,DB,20,1007,-3,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,321,2014,6,8,12,0
2014159N12068,2014,32,NI,AS,NANAUK,08-06-2014 15:00,NR,12.91,67.89,,,,main,692,688,P_____________,,IO022014,12.91,67.89,,DB,22,1005,-3,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,316,2014,6,8,15,0
2014159N12068,2014,32,NI,AS,NANAUK,08-06-2014 18:00,TS,13,67.8,,,,main,699,699,O_____________,jtwc_io,IO022014,13,67.8,,TD,25,1004,-1,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,311,2014,6,8,18,0
2014159N12068,2014,32,NI,AS,NANAUK,08-06-2014 21:00,TS,13.1,67.68,,,,main,704,704,P_____________,,IO022014,13.1,67.68,,TD,25,1003,-1,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,316,2014,6,8,21,0
2014159N12068,2014,32,NI,AS,NANAUK,09-06-2014 00:00,TS,13.2,67.6,,,,main,710,705,O_____________,jtwc_io,IO022014,13.2,67.6,,TD,25,1002,-1,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,332,2014,6,9,0,0
2014159N12068,2014,32,NI,AS,NANAUK,09-06-2014 03:00,TS,13.28,67.58,,,,main,705,691,P_____________,,IO022014,13.28,67.58,,TD,27,1001,-1,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,2014,6,9,3,0
2014159N12068,2014,32,NI,AS,NANAUK,09-06-2014 06:00,TS,13.4,67.7,,,,main,691,653,O_____________,jtwc_io,IO022014,13.4,67.7,,TD,30,1000,-1,,,,,,,,,,,,,1004,160,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,59,2014,6,9,6,0
2014159N12068,2014,32,NI,AS,NANAUK,09-06-2014 09:00,TS,13.56,68.06,,,,main,643,594,P_____________,,IO022014,13.56,68.06,,TD,30,1000,-1,,,,,,,,,,,,,1004,165,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,63,2014,6,9,9,0
2014159N12068,2014,32,NI,AS,NANAUK,09-06-2014 12:00,TS,13.8,68.5,,,,main,594,542,O_____________,jtwc_io,IO022014,13.8,68.5,,TD,30,1000,-1,,,,,,,,,,,,,1004,170,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,56,2014,6,9,12,0
2014159N12068,2014,32,NI,AS,NANAUK,09-06-2014 15:00,TS,14.14,68.92,,,,main,542,493,P_____________,,IO022014,14.14,68.92,,TD,30,1000,-1,,,,,,,,,,,,,1003,180,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,2014,6,9,15,0
2014159N12068,2014,32,NI,AS,NANAUK,09-06-2014 18:00,TS,14.5,69.2,,,,main,493,478,O_____________,jtwc_io,IO022014,14.5,69.2,,TD,30,1000,-1,,,,,,,,,,,,,1003,190,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,2014,6,9,18,0
2014159N12068,2014,32,NI,AS,NANAUK,09-06-2014 21:00,TS,14.81,69.18,,,,main,478,474,P_____________,,IO022014,14.81,69.18,,TD,32,998,-1,,,,,,,,,,,,,1002,185,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,342,2014,6,9,21,0
2014159N12068,2014,32,NI,AS,NANAUK,10-06-2014 00:00,TS,15.1,69,,,,main,486,482,O_____________,jtwc_io,IO022014,15.1,69,,TS,35,996,0,,,,,,,,,,,,,1001,180,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,330,2014,6,10,0,0
2014159N12068,2014,32,NI,AS,NANAUK,10-06-2014 03:00,TS,15.41,68.82,,,,main,496,493,P_____________,,IO022014,15.41,68.82,,TS,37,994,0,,,,,,,,,,,,,1001,180,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,327,2014,6,10,3,0
2014159N12068,2014,32,NI,AS,NANAUK,10-06-2014 06:00,TS,15.7,68.6,,,,main,510,510,O_____________,jtwc_io,IO022014,15.7,68.6,,TS,40,993,0,50,50,50,50,,,,,,,,,1001,180,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,315,2014,6,10,6,0
2014159N12068,2014,32,NI,AS,NANAUK,10-06-2014 09:00,TS,15.84,68.39,25,998,newdelhi,main,529,527,P___O_________,,IO022014,15.92,68.36,,TS,42,991,0,50,50,50,50,,,,,,,,,1001,180,37,,,,,,,,,,,,,,,,,,,,,,,,15.5,68.5,D,25,998,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,306,2014,6,10,9,0
2014159N12068,2014,32,NI,AS,NANAUK,10-06-2014 12:00,TS,16.07,68.07,25,996,newdelhi,main,556,556,O___O_________,jtwc_io,IO022014,16.1,68.1,,TS,45,989,0,50,50,50,50,,,,,,,,,1001,180,35,,,,,,,,,,,,,,,,,,,,,,,,16,68,D,25,996,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,308,2014,6,10,12,0
2014159N12068,2014,32,NI,AS,NANAUK,10-06-2014 15:00,TS,16.3,67.78,,,,main,581,581,P___P_________,,IO022014,16.27,67.84,,TS,47,987,0,52,52,52,52,,,,,,,,,1000,180,37,,,,,,,,,,,,,,,,,,,,,,,,16.34,67.69,D,27,995,-999.9,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,308,2014,6,10,15,0
2014159N12068,2014,32,NI,AS,NANAUK,10-06-2014 18:00,TS,16.45,67.55,30,994,newdelhi,main,578,578,O___O_________,jtwc_io,IO022014,16.4,67.6,,TS,50,985,0,55,55,55,55,,,,,,,,,1000,180,40,,,,,,,,,,,,,,,,,,,,,,,,16.5,67.5,DD,30,994,2,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,297,2014,6,10,18,0
2014159N12068,2014,32,NI,AS,NANAUK,10-06-2014 21:00,TS,16.49,67.37,,,,main,590,590,P___P_________,,IO022014,16.49,67.4,,TS,52,983,0,55,55,55,55,,,,,,,,,999,185,30,,,,,,,,,,,,,,,,,,,,,,,,16.49,67.35,DD,32,993,-999.9,6,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,287,2014,6,10,21,0
2014159N12068,2014,32,NI,AS,NANAUK,11-06-2014 00:00,TS,16.55,67.2,35,992,newdelhi,main,593,590,O___O_________,jtwc_io,IO022014,16.6,67.2,,TS,55,982,0,55,55,55,55,20,20,20,20,,,,,999,190,20,,,,,,,,,,,,,,,,,,,,,,,,16.5,67.2,CS,35,992,2.5,8,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,303,2014,6,11,0,0
2014159N12068,2014,32,NI,AS,NANAUK,11-06-2014 03:00,TS,16.74,66.98,35,992,newdelhi,main,596,587,P___O_________,,IO022014,16.78,66.96,,TS,55,982,0,60,55,55,60,25,22,22,25,,,,,998,190,20,,,,,,,,,,,,,,,,,,,,,,,,16.7,67,CS,35,992,2.5,8,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,310,2014,6,11,3,0
2014159N12068,2014,32,NI,AS,NANAUK,11-06-2014 06:00,TS,16.95,66.7,45,990,newdelhi,main,587,585,O___O_________,jtwc_io,IO022014,17,66.7,,TS,55,982,0,65,55,55,65,30,25,25,30,,,,,998,190,20,,,,,,,,,,,,,,,,,,,,,,,,16.9,66.7,CS,45,990,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,309,2014,6,11,6,0
2014159N12068,2014,32,NI,AS,NANAUK,11-06-2014 09:00,TS,17.13,66.47,45,990,newdelhi,main,592,582,P___O_________,,IO022014,17.27,66.45,,TS,55,982,0,67,57,57,67,35,30,30,35,,,,,999,190,20,,,,,,,,,,,,,,,,,,,,,,,,17,66.5,CS,45,990,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,313,2014,6,11,9,0
2014159N12068,2014,32,NI,AS,NANAUK,11-06-2014 12:00,TS,17.4,66.2,45,988,newdelhi,main,589,589,O___O_________,jtwc_io,IO022014,17.5,66.2,,TS,55,982,0,70,60,60,70,40,35,35,40,,,,,1000,190,20,,,,,,,,,,,,,,,,,,,,,,,,17.3,66.2,CS,45,988,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,312,2014,6,11,12,0
2014159N12068,2014,32,NI,AS,NANAUK,11-06-2014 15:00,TS,17.56,65.97,45,988,newdelhi,main,589,589,P___O_________,,IO022014,17.61,65.95,,TS,55,982,0,70,60,60,70,40,35,35,40,,,,,998,190,20,,,,,,,,,,,,,,,,,,,,,,,,17.5,66,CS,45,988,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,295,2014,6,11,15,0
2014159N12068,2014,32,NI,AS,NANAUK,11-06-2014 18:00,TS,17.6,65.75,45,988,newdelhi,main,604,611,O___O_________,jtwc_io,IO022014,17.7,65.7,,TS,55,982,0,70,60,60,70,40,35,35,40,,,,,997,190,20,,,,,,,,,,,,,,,,,,,,,,,,17.5,65.8,CS,45,988,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,287,2014,6,11,18,0
2014159N12068,2014,32,NI,AS,NANAUK,11-06-2014 21:00,TS,17.68,65.58,45,988,newdelhi,main,611,611,P___O_________,,IO022014,17.85,65.46,,TS,55,982,0,65,55,55,65,40,35,35,40,,,,,997,185,20,,,,,,,,,,,,,,,,,,,,,,,,17.5,65.7,CS,45,988,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,302,2014,6,11,21,0
2014159N12068,2014,32,NI,AS,NANAUK,12-06-2014 00:00,TS,17.9,65.25,45,986,newdelhi,main,618,618,O___O_________,jtwc_io,IO022014,18,65.2,,TS,55,982,0,60,50,50,60,40,35,35,40,,,,,997,180,20,,,,,,,,,,,,,,,,,,,,,,,,17.8,65.3,CS,45,986,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,302,2014,6,12,0,0
2014159N12068,2014,32,NI,AS,NANAUK,12-06-2014 03:00,TS,18.05,64.95,45,986,newdelhi,main,636,628,P___O_________,,IO022014,18.09,64.89,,TS,50,985,0,70,57,65,70,20,17,17,20,,,,,997,180,20,,,,,,,,,,,,,,,,,,,,,,,,18,65,CS,45,986,3,10,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,294,2014,6,12,3,0
